"idcliente";"nombre";"apellidos";"razonsocial";"cif";"cp";"domicilio";"provincia";"municipio";"telefono";"fax";"email";"web";"observaciones";"codcliente";"er";"certificadocaduca";"suministrode";"ctabancaria";"fecha1";"fecha2";"fecha3";"cliente";"proveedor";"fct";"pdb";"colaborador";"otrasempresas";"interesadosbolsa";"asociacion";"salesiano";"interesado";"ayuntamiento";"contacto";"cargo";"tipo";"cursointeresado";"aceptamailing";"fechanac";"nacionalidad";"sexo";"movil";"idespecialidad";"idespecialidad2";"idespecialidad3";"idespecialidad4";"idespecialidad5";"iban";"bic";"convenio";"conveniofecha";"especialidadtexto"
"22339";"FUNDACI�N CONFEMETAL";;NULL;NULL;"28006";"Principe de Vergara, 74";"MADRID";"Madrid";"917823630";"91 563 17 41";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"22340";"FUNDACI�N COTEC";;NULL;NULL;"28006";"Pza. Marqu�s de Salamanca 11, 2� Izda.";"MADRID";"Madrid";"914364774";"91 559 36 74              ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"23585";"FUNDACI�N CRUZ BLANCA";NULL;"FUNDACI�N CRUZ BLANCA";NULL;"50017";"DAROCA, 34";"ZARAGOZA";"ZARAGOZA";"976326329";NULL;NULL;NULL;NULL;"FCB";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22341";"FUNDACI�N CULTURA Y EMPRESA";;NULL;NULL;"50010";"Plaza de Roma F-1, Oficinas, 2� Planta";"ZARAGOZA";"Zaragoza";"976766060";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"22342";"FUNDACI�N DISMINUIDOS F�SICOS DE ARAG�N";;NULL;NULL;"50008";"Jos� Luis Pomar�n, 9";"ZARAGOZA";"Zaragoza";"976595959";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"131";"FUNDACI�N ECOLOG�A Y DESARROLLO";NULL;NULL;"G50503523";"50001";"Plaza San Bruno, 9 1� Oficinas";"ZARAGOZA";"ZARAGOZA";"976298282";"976203092";NULL;"www.ecodes.org";"1. A esta empresa se le factura todos los trabajos que el centro ha desarrollado en el Pabell�n Faro de la Expo Internacional 2008.";NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22344";"FUNDACI�N EDUCATRAFIC";;NULL;"G99249518";"50017";"C/ HERMANOS GAMBRA, 14";"ZARAGOZA";"ZARAGOZA";"902334455";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;"806";"01/03/2012";"SISTEMAS MICROINFORM�TICOS Y REDES"
"107";"FUNDACION EL TRANV�A";NULL;NULL;NULL;"50002";"C/ BATALLA DE LEPANTO, 59";"ZARAGOZA";"ZARAGOZA";"976598612";NULL;"ftranvia@ftranvia.org";"www.ftranvia.org";NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22346";"FUNDACI�N ESPARZA MONFORTE";;NULL;NULL;"50001";"Ram�n Pignatelli 80, bajo";"ZARAGOZA";"Zaragoza";"976306878";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"22347";"FUNDACI�N FEDERICO OZANAM";;NULL;NULL;"50004";"Ram�n y Cajal, 24";"ZARAGOZA";"Zaragoza";"976443366";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"23482";"FUNDACI�N GIL BAYONA";NULL;NULL;NULL;"50012";"P� Reyes de Arag�n 18, portal B, 4� Dcha.";"ZARAGOZA";"ZARAGOZA";"976562356";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22348";"FUNDACI�N NTRA. SRA. DE LA PIEDAD";;NULL;NULL;"03560";"C/Bernat Metge, 8";"ALICANTE";"El Campello";"965 65 00 27";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"23599";"FUNDACI�N ONCE";NULL;"FUNDACI�N ONCE";NULL;NULL;NULL;"ZARAGOZA";NULL;"976 28 24 77";NULL;NULL;NULL;NULL;"ONC";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22349";"FUNDACI�N PARA EL DESARROLLO DE LAS NUEVAS TECNOLOG�AS DEL HIDR�GENOS EN ARAG�N";;NULL;NULL;"22197";"Parque Tecnol�gico Walqa. Ctra. Zaragoza N330A. Km. 566";"HUESCA";"Cuarte";"974 215 258";NULL;"info@hidrogenoaragon.org";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"23734";"Fundaci�n para la Atenci�n Integral del Menor";NULL;NULL;NULL;"50002";"Dr. Alejandro Palomar, 10";"ZARAGOZA";"ZARAGOZA";"976378261";NULL;NULL;NULL;"MENAS INAEM DESEMPLEADOS 2019";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22350";"FUNDACI�N PRICEWATERHOUSECOOPERS";;NULL;NULL;"28046";"P� de la Castellana 259 B, Edificio Torre PWC";"MADRID";"Madrid";"902 021 111";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"22351";"FUNDACI�N RAFAELLA LOUISE LLAUDES";;NULL;NULL;"46009";"Avda. Primado Reig, 2";"VALENCIA";"Valencia";"963651936";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"22352";"FUNDACION RAMON REY ARDID";;NULL;"G50491166";"50018";"GUILLEN DE CASTRO 2, 4";"ZARAGOZA";"ZARAGOZA";"976740474";;"fundacion@reyardid.org";;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"DESARROLLO DE APLICACIONES MULTIPLATAFORMA"
"266";"FUNDACI�N REY ARDID. Centro de Menores";NULL;NULL;NULL;"50191";"Camino El Castelar, s/n";"ZARAGOZA";"BARRIO JUSLIBOL";"976799559";NULL;NULL;NULL;NULL;NULL;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23731";"Fundaci�n SAMU (Movera)";NULL;NULL;NULL;NULL;NULL;"ZARAGOZA";"ZARAGOZA";NULL;NULL;"moverasamu@outlook.com";NULL;"MENAS INAEM DESEMPLEADOS 2019";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"105";"FUNDACI�N SAN EZEQUIEL MORENO";NULL;NULL;NULL;"50003";"C/ Alvira Lasierra, 12 Local (Parque Bruil)";"ZARAGOZA";"ZARAGOZA";"976158219";"976158219";"infoaragon@fundacionsanezequiel.org";"www.fundacionsanezequiel.org";NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"264";"FUNDACI�N SAN VALERO";NULL;NULL;NULL;"50015";"Violeta Parra";"ZARAGOZA";"ZARAGOZA";"976 466 599 ";NULL;NULL;"www.svalero.es";NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22356";"FUNDACI�N SUMMA HUMANITATE";;NULL;NULL;"28006";"Serrano, 143";"MADRID";"Madrid";"915900545";NULL;"info@fundacionhumanitate.org";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"23768";"FUNDACION TECH DON BOSCO - INSPECTOR�A SALESIANA ";NULL;NULL;NULL;"28012";"C/ MARQU�S DE LA VALDAVIA, 2";"MADRID";"MADRID";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23486";"FUNDACI�N TELEF�NICA";NULL;NULL;NULL;NULL;NULL;"MADRID";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"132";"FUNDACI�N TRIPARTITA";NULL;NULL;;;"Edifico Aida";"ZARAGOZA";"ZARAGOZA";"976439500";;;"www.funfaciontripartida.org";"1. Tel�fono ayuda inform�tica: 902118503
2. Tel�fono dudas 902183183
3. Tel�fono CERES. 902181696";;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22357";"FURODEN";;NULL;"29111006K";"50008";"P� ROSALES, 30";"ZARAGOZA";"ZARAGOZA";"629565305";;"fernando.bravo.barrio@gmail.com";;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"SISTEMAS ELECTROT�CNICOS Y AUTOMATIZADOS"
"22358";"FUTURA MOTOR SPORT, S.A.";;NULL;"A42142968";"42005";"AVENIDA VALLADOLID, 78";"SORIA";"SORIA";"975220748";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;"547";"14/02/2007";"AUTOMOCI�N"
"10227";"FYMCA (Fabricado y Manipulados Calonge S.L.)";NULL;NULL;"B-50877075";"50197";"Terracina, 11 (/nave FOENTEL-FYMCA)";"ZARAGOZA";"ZARAGOZA";"876768777";"876768779";"fymca@fymca.com";;;;;;"TELECOMUNICACIONES";;"0000-00-00";"0000-00-00";"2009-12-11";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"10393";"G CAR";NULL;NULL;NULL;NULL;"V�A HISPANIDAD, 98";"ZARAGOZA";NULL;"976282316";NULL;NULL;NULL;NULL;;NULL;NULL;"AUT�M�VILES DE ALQUILER";NULL;NULL;NULL;NULL;"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22359";"GALINDO NEGRO, SALVADOR";;NULL;"17120210E";"50003";"AVD. ALMOZARA 26 S/N";"ZARAGOZA";"ZARAGOZA";"976430247";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"AUTOMOCI�N"
"22360";"GALMECA";;NULL;"B50500628";"50171";"CTRA. BARCELONA KM. 333 P� IND. BTV NAVE 37";"ZARAGOZA";"LA PUEBLA DE ALFINDEN";"876246154";;"administracion@galmeca.com";;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"MECANIZADO"
"25221";"GAMA NUMATA, S.L.";NULL;NULL;NULL;"08173";"CTRA. DE LES ROQUETE, 21-23 (CAN MAGI)";"BARCELONA";"SANT CUGAT DEL VALLES";NULL;NULL;"recambios@carsbysymon.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"25199";"GANDULFO IMPRESORES, S.L.";NULL;NULL;NULL;"41016";"P.I. EL PINO, C/ PINO REAL, 10";"SEVILLA";"SEVILLA";"954259053";"954259475";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"2021-05-06";NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22361";"GARAJE COSTA SA";;NULL;"A50008564";"50011";"AUTOVIA DE LOGRO�O, 20";"ZARAGOZA";"ZARAGOZA";"976333650";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"ELECTROMEC�NICA DE VEH�CULOS AUTOM�VILES"
"21201";"GARSER AUTORENTING, S.C, (ALQUILER VEHICULOS)";NULL;NULL;"J99373177";"50017";"AVDA. DE NAVARRA, 99, LOCAL 2";"ZARAGOZA";"ZARAGOZA";"976 907 011";NULL;NULL;NULL;"HAN CAMBIADO EMPRESA AHORA SON ADRACAR ARAGON (MIRAR BASE DE DATOS)
RA�L SERRANO PARACUELLOS: 615 791 932   adracar.aragon@gmail.com

ADRI�N GARC�A PORTERO: 615 791 922  salesmanager.aragon@go-rent.es";NULL;NULL;NULL;"ALQUILERES DE COCHES";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22363";"GARVI BELMONTE, ANTONIO";;NULL;"17135341L";"50830";"CTRA. HUESCA, KM. 9,600, POL. SAN MIGUEL, NAVE 8";"ZARAGOZA";"VILLANUEVA DE GALLEGO";"976115865";NULL;"lopez@tgarvi.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"MECANIZADO"
"22364";"GAS NATURAL";;NULL;"A08431090";"8003";"PL.DEL GAS, N� 1";"ZARAGOZA";"BARCELONA";;;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;
"22365";"GASCO LAGUNAS, CARLOS (ARQUITECTOS)";;NULL;"25457756E";"50001";"RECONQUISTA, 3, 4�";"ZARAGOZA";"ZARAGOZA";;;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;
"22366";"GASIMAN, S.L.";;NULL;NULL;"50007";"Rio Jal�n, 5, Dplo.";"ZARAGOZA";"Zaragoza";"976370551";"976274345";"administracion@gasiman.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";"1";NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"22367";"GC & WEPA SL";;NULL;"B99029365";"50600";"PG VALDEFERRIN  CALLE 6, 2";"ZARAGOZA";"EJEA DE LOS CABALLEROS";"976677950";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;"632";"03/02/2009";"AUTOMATIZACI�N Y ROB�TICA INDUSTRIAL"
"25232";"GENERAL DE POLIMEROS, S.L.";NULL;NULL;NULL;"44770";"Pol. Industrial de Escucha, nave 1-4";"TERUEL";"ESCUCHA";"976756680";NULL;NULL;"https://genepol.com/";"GENERAL DE POLIMEROS, S.L. (GENEPOL)
Poligono Industrial de Escucha, nave 1-4
Arrabal Sureste, 44770 Escucha (Teruel)";"GEN";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22379";"GENERALITAT DE CATALU�A";;NULL;NULL;"8021";"V�a Augusta, 202-226";"BARCELONA";"Barcelona";"935516932";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"22380";"GENERALITAT VALENCIANA";;NULL;NULL;"46015";"Avda. Campanar, 32";"VALENCIA";"Valencia";"963863551";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"22382";"GERARDO DOMINGUEZ DURAN";;NULL;"29095615V";"44500";"P� IND. LA UMBRIA NAVE 2";"TERUEL";"ANDORRA";"639504200";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"AUTOMOCI�N"
"308";"GERENCIA SERVICIO ARAGON�S DE SALUD - SERVICIO POL�TICA PERSONAL";NULL;NULL;NULL;NULL;"PZA. CONVIVENCIA, 2";"ZARAGOZA";"ZARAGOZA";"976 76 58 00";NULL;NULL;NULL;"LLAMARON EL D�A 25/05/2012 PARA SOLICITARNOS UN CURSO ""CONDUCTOR DE INSTALACIONES"" DE IGUALES CARACTER�STICAS QUE EL DEL CL�NICO";"SAS";NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"142";"GERRESHEIMER ZARAGOZA, S.A.";NULL;NULL;;"50290";"CAMINO DEL SABINAR, S/N, POL�GONO INDUSTRIAL VALDEMUEL";"ZARAGOZA";;"976817408";"976604268";;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23666";"GESTCOMPOST, S.L.";NULL;NULL;NULL;"50750";"C/ SAN BLAS, 3";"ZARAGOZA";"PINA DE EBRO";"976166521";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23383";"GESTE INNOVACION, S.L.L.";NULL;NULL;"B99422727";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22384";"GESTION DE PROCESOS INDUSTRIALES DE ZARA";;NULL;"A50382563";"50057";"POL. MALPICA-G. QUEJIDO C/F OESTE, NAVE 48";"ZARAGOZA";"ZARAGOZA";"976577168";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"AUTOMATIZACI�N Y ROB�TICA INDUSTRIAL"
"22386";"GESTI�N INTEGRAL DE ELEVACI�N, S.L.";;NULL;"B99118085";"50002";"MAESTRO MINGOTE, 5";"ZARAGOZA";"ZARAGOZA";"629441301";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"INSTALACIONES EL�CTRICAS Y AUTOM�TICAS"
"22388";"GESTIONA";;"GESTIONA";"B99390155";"50005";"CALLE DATO, 9 1� DCHA";"ZARAGOZA";"ZARAGOZA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"22389";"GESTORIA";;NULL;;"50006";"Gran V�a, 33 Dpl. 1� D";"ZARAGOZA";"Zaragoza";;;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;
