idcliente;nombre;apellidos;razonsocial;cif;cp;domicilio;provincia;municipio;telefono;fax;email;web;observaciones;codcliente;er;certificadocaduca;suministrode;ctabancaria;fecha1;fecha2;fecha3;cliente;proveedor;fct;pdb;colaborador;otrasempresas;interesadosbolsa;asociacion;salesiano;interesado;ayuntamiento;contacto;cargo;tipo;cursointeresado;aceptamailing;fechanac;nacionalidad;sexo;movil;idespecialidad;idespecialidad2;idespecialidad3;idespecialidad4;idespecialidad5;iban;bic;convenio;conveniofecha;especialidadtexto
18685;Salamanca;;NULL;;37071; Plaza Mayor, 1;Salamanca;Salamanca; 923 279100; 923 279114;agarciad@aytosalamanca.es;www.aytosalamanca.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18686;Saldeana;;NULL;;37259;Plaza Mayor, 1;Salamanca;Saldeana; 923 523001;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18687;Salmoral;;NULL;;37314; Plaza Mayor, s/n;Salamanca;Salmoral; 923 560063;923 560063;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18688;Salvatierra de Tormes;;NULL;;37779; Plaza Altozano, 2;Salamanca;Salvatierra de Tormes; 923 150591; 923 150591;;www.salvatierradetormes.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18689;San Crist�bal de la Cuesta;;NULL;;37439;C/ Traviesa, 2;Salamanca;San Crist�bal de la Cuesta; 923 361300;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18690;San Esteban de la Sierra;;NULL;;37671;Plaza Mayor, 5;Salamanca;San Esteban de la Sierra; 923 435001;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18691;San Felices de los Gallegos;;NULL;;37270; Plaza Espa�a, 12;Salamanca;San Felices de los Gallegos; 923 521517;923 521517;sanfelicesdelosgallegos@telefonica.net;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18692;San Mart�n del Casta�ar;;NULL;;37659; Plaza Eloy Bullon, 1;Salamanca;San Mart�n del Casta�ar; 923 437010;923 437010;ayuntamientosanmartin@hotmail.com;www.reyconet.es/sanmartindelcasta�ar;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18693;San Miguel de Valero;;NULL;;37763; Pza. Constituci�n, 1 - Bajo;Salamanca;San Miguel de Valero; 923 415522;923 415522;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18694;San Miguel del Robledo;;NULL;;37694;P. Valle, s/n;Salamanca;San Miguel del Robledo; 923 437226;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18695;San Morales;;NULL;;37340;Avda. San Bartolom�, 37;Salamanca;San Morales;923 363077;923 363077;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18696;San Mu�oz;;NULL;;37208; Plaza Mayor, 1;Salamanca;San Mu�oz; 923 448001;923 448001;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18697;San Pedro de Rozados;;NULL;;37183; Plaza Mayor, 1;Salamanca;San Pedro de Rozados; 923 344001;923 344001;ayunsanpedro@terra.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18698;San Pedro del Valle;;NULL;;37170; Plaza Mayor, 14;Salamanca;San Pedro del Valle; 923 320424;923 320424;spedrovalle@inicia.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18699;San Pelayo de Guare�a;;NULL;;37797;C/ Diputaci�n, s/n;Salamanca;San Pelayo de Guare�a; 923 314141;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18700;Sanch�n de la Ribera;;NULL;;37218; C/Pozo;Salamanca;Sanch�n de la Ribera; 923 500112;923 511293;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18701;Sanch�n de la Sagrada;;NULL;;37466; C/ Escuela, s/n;Salamanca;Sanch�n de la Sagrada; 923 392318;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18702;Sanchotello;;NULL;;37794;C/ Mayor, s/n;Salamanca;Sanchotello; 923 591151;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18703;Sancti-Sp�ritus;;NULL;;37470;Plaza Mayor, 1;Salamanca;Sancti-Sp�ritus; 923 484017;923 484055;alcaldia@ayto-sanctispiritus.com;www.ayto-sanctispiritus.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18704;Sando;;NULL;;37468;Ctra. de ledesma, s/n;Salamanca;Sando;923 501167;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18705;Santa Mar�a de Sando;;NULL;;37468;C/ Salas Pombo, 50;Salamanca;Santa Mar�a de Sando; 923 510505;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18706;Santa Marta de Tormes;;NULL;;37900; Plaza Mayor, 1;Salamanca;Santa Marta de Tormes; 923 200005;923 200101;;www.santamartadetormes.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18707;Santiago de la Puebla;;NULL;;37311;Plaza Mayor, 1;Salamanca;Santiago de la Puebla;923 555013;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18708;Santib��ez de B�jar;;NULL;;37740; Plaza del Consistorio,11-13;Salamanca;Santib��ez de B�jar; 923 594001;923 594001;consistoriosb@hotmail.com;www.santibanezdebejar.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18709;Santib��ez de la Sierra;;NULL;;37670;Plaza del Consistorio, 9;Salamanca;Santib��ez de la Sierra; 923 435013;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18710;Santiz;;NULL;;37110; Plaza Mayor, 1;Salamanca;Santiz; 923 320934; 923 320934;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18711;Santos (Los);;NULL;;37768;Plaza de la Constituci�n, 1;Salamanca;Santos (Los); 923 592001;923 592001;;www.los-santos.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18712;Sard�n de los Frailes;;NULL;;37172;C/ Fragua, 1;Salamanca;Sard�n de los Frailes; 923 575078;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18713;Saucelle;;NULL;;37257; Plaza Constitucion, 1;Salamanca;Saucelle; 923 513061;923 513061;info@saucelle.net;www.saucell.net;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18714;Sepulcro-Hilario;;NULL;;37638; C/La Plaza, 1;Salamanca;Sepulcro-Hilario; 923 446069;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18715;Sequeros;;NULL;;37650; Avda. Rodolfo Miguel Garcia, 2;Salamanca;Sequeros; 923 437001;923 437001;ayunt_sequeros@hotmail.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18716;Serradilla del Arroyo;;NULL;;37531; Plaza Constituci�n, 1;Salamanca;Serradilla del Arroyo; 923 489001;923 489001;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18717;Serradilla del Llano;;NULL;;37530;Plaza Mayor, s/n;Salamanca;Serradilla del Llano; 923 489035;923 489035;ayuntaserradilla@hotmail.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18718;Sierpe (La);;NULL;;37762;C/ Escuelas, 1;Salamanca;Sierpe (La); 923 416141;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18719;Sieteiglesias de Tormes;;NULL;;37892;C/ Salas Pombo, s/n;Salamanca;Sieteiglesias de Tormes; 923 371201; 923 371201;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18720;Sobradillo;;NULL;;37246; Plaza Espa�a, 2;Salamanca;Sobradillo; 923 522041;923 522041;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18721;Sorihuela;;NULL;;37777;C/ Plaza, 9;Salamanca;Sorihuela; 923 413538;923 413538;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18722;Sotoserrano;;NULL;;37657;C/ Plaza, 1;Salamanca;Sotoserrano; 923 422129; 923 422129;;www.sotoserrano.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18723;Tabera de Abajo;;NULL;;37130; Plaza de la Paz;Salamanca;Tabera de Abajo; 923 445107; 923 445107;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18724;Tala (La);;NULL;;37752; Plaza General Franco, 1;Salamanca;Tala (La); 923 150311;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18725;Tamames;;NULL;;37600; Plaza Mayor, 1, 1�;Salamanca;Tamames; 923 449905; 923 449001;info@tamames.net;www.tamames.net;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18726;Tarazona de Guare�a;;NULL;;37409;C/ Vista Hermosa, S/n;Salamanca;Tarazona de Guare�a; 923 530203;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18727;Tard�guila;;NULL;;37429;Plaza de la Constituci�n, 10;Salamanca;Tard�guila; 923 354065;923 354065;aytotardaguila@hotmail.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18728;Tejado (El);;NULL;;37440;C/ Eras, 1;Salamanca;Tejado (El); 923 152432;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18729;Tejeda y Segoyuela;;NULL;;37608;Plaza Mayor, s/n;Salamanca;Tejeda y Segoyuela; 923 450707;923 450695;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18730;Tenebr�n;;NULL;;37590; C/ La Fuente, 5;Salamanca;Tenebr�n; 923 485801;923 485801;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18731;Terradillos;;NULL;;37893; Plaza Ayuntamiento, 1;Salamanca;Terradillos; 923 370114; 923 373915;administracion@ayto-terradillos.com;www.ayto-terradillos.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18732;Topas;;NULL;;37799; Plaza Mayor, 1;Salamanca;Topas;923 355008; 923 355214;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18733;Tordillos;;NULL;;37840; C/ Carcaba, 30;Salamanca;Tordillos;9230564710;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18734;Tornadizo (El);;NULL;;37765; C/ Serrenes;Salamanca;Tornadizo (El); 923 415532; 923 415532;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18735;Torresmenudas;;NULL;;37797; Filiberto Villalobos, 1;Salamanca;Torresmenudas; 923 321539; 923 321539;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18736;Trabanca;;NULL;;37173; Plaza Egido, s/n;Salamanca;Trabanca; 923 141448; 923 141448;trabanca@infonegocio.com;www.trabanca.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18737;Tremedal de Tormes;;NULL;;37148;Ctra. Las Villas, s/n;Salamanca;Tremedal de Tormes; 923 518075;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18738;Valdecarros;;NULL;;37881; Plaza De Espa�a, 2;Salamanca;Valdecarros; 923 383024;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18739;Valdefuentes de Sangus�n;;NULL;;37680; C/ �lamos, 1;Salamanca;Valdefuentes de Sangus�n;923 413819; 923 413819;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18740;Valdehijaderos;;NULL;;37713;C/ Mayor, 18;Salamanca;Valdehijaderos; 923 416574;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18741;Valdelacasa;;NULL;;37791;C/ Jos� Antonio, 32;Salamanca;Valdelacasa; 923 150767;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18742;Valdelageve;;NULL;;37725; C/ Salas Pombo, 19;Salamanca;Valdelageve; 923 431018;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18743;Valdelosa;;NULL;;37799;Plaza del Ca�o, s/n;Salamanca;Valdelosa; 923 314240; 923 314240;;www.valdelosa.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18744;Valdemierque;;NULL;;37893;C/ Oriente, s/n;Salamanca;Valdemierque; 923 300470;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18745;Valderrodrigo;;NULL;;37219;C/ Plaza de la Iglesia, n� 1;Salamanca;Valderrodrigo; 923 501266;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18746;Valdunciel;;NULL;;37798; Plaza del General�simo, 1;Salamanca;Valdunciel; 923 310162;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18747;Valero;;NULL;;37764;Pza. Juan Garrido, 3;Salamanca;Valero;923 435054;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18748;Vallejera de Riofr�o;;NULL;;37717; C/Mayor, 41;Salamanca;Vallejera de Riofr�o; 923 404404;923 404404;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18749;Valsalabroso;;NULL;;37213; Plaza, 2;Salamanca;Valsalabroso; 923 51 06 60;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18750;Valverde de Valdelacasa;;NULL;;37791; C/ Eras, 2;Salamanca;Valverde de Valdelacasa; 923 165070;923 165070;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18751;Valverd�n;;NULL;;37185;C/ Conejo, 2;Salamanca;Valverd�n; 923 314274;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18752;Vecinos;;NULL;;37452; C/ Ayuntamiento, 4;Salamanca;Vecinos; 923 382017;923 382017;;www.ayto-vecinos.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18753;Vega de Tirados;;NULL;;37170;Plaza Mayor, s/n;Salamanca;Vega de Tirados; 923 320545;923 320545;vegatirados@wanadoo.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18754;Veguillas (Las);;NULL;;37454;Plaza Mayor, 1;Salamanca;Veguillas (Las); 923 380014;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18755;Vell�s (La);;NULL;;37427;Pza. Jos� Antonio, s/n;Salamanca;Vell�s (La); 923 354001;;ayuntamientolavelles@yahoo.es;www.lavelles.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18756;Ventosa del R�o Almar;;NULL;;37329;C/ Escuela, 6;Salamanca;Ventosa del R�o Almar; 923 564004;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18757;V�dola (La);;NULL;;37213;C/ Concepci�n, 13;Salamanca;V�dola (La);923 500531;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18758;Villaflores;;NULL;;37406; Plza Mayor, 1;Salamanca;Villaflores; 923 533053;923 534114;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18759;Villagonzalo de Tormes;;NULL;;37893;C/ Entrada, 7;Salamanca;Villagonzalo de Tormes; 923 372037;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18760;Villalba de los Llanos;;NULL;;37451; Plaza de la Brava s/n;Salamanca;Villalba de los Llanos; 923 382014; 923 382014;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18761;Villamayor;;NULL;;37185;Plaza Espa�a, 4;Salamanca;Villamayor; 923 305605;923 286438;alcaldia@aytovillamayor.org;www.aytovillamayor.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18762;Villanueva del Conde;;NULL;;37658;C/ Barrio Nuevo, 39;Salamanca;Villanueva del Conde; 923 437044;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
